split,scenario_id,source_file,scenario_type,node_id,signal_col,label_col,window_id,window_size,start_idx,end_idx,start_time_s,end_time_s,y_true,node_is_N2,node_is_N8,node_is_N9,local_t-23,local_t-22,local_t-21,local_t-20,local_t-19,local_t-18,local_t-17,local_t-16,local_t-15,local_t-14,local_t-13,local_t-12,local_t-11,local_t-10,local_t-9,local_t-8,local_t-7,local_t-6,local_t-5,local_t-4,local_t-3,local_t-2,local_t-1,local_t-0
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_85_108,24,85,108,51000,64800,0,1,0,0,123.5,123.5,123.5,123.5,123.5,123.81,123.81,123.81,123.81,123.81,123.81,127.29,127.29,127.29,127.29,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_86_109,24,86,109,51600,65400,0,1,0,0,123.5,123.5,123.5,123.5,123.81,123.81,123.81,123.81,123.81,123.81,127.29,127.29,127.29,127.29,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_87_110,24,87,110,52200,66000,0,1,0,0,123.5,123.5,123.5,123.81,123.81,123.81,123.81,123.81,123.81,127.29,127.29,127.29,127.29,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_88_111,24,88,111,52800,66600,0,1,0,0,123.5,123.5,123.81,123.81,123.81,123.81,123.81,123.81,127.29,127.29,127.29,127.29,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_89_112,24,89,112,53400,67200,0,1,0,0,123.5,123.81,123.81,123.81,123.81,123.81,123.81,127.29,127.29,127.29,127.29,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_90_113,24,90,113,54000,67800,0,1,0,0,123.81,123.81,123.81,123.81,123.81,123.81,127.29,127.29,127.29,127.29,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_91_114,24,91,114,54600,68400,0,1,0,0,123.81,123.81,123.81,123.81,123.81,127.29,127.29,127.29,127.29,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_92_115,24,92,115,55200,69000,0,1,0,0,123.81,123.81,123.81,123.81,127.29,127.29,127.29,127.29,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_93_116,24,93,116,55800,69600,0,1,0,0,123.81,123.81,123.81,127.29,127.29,127.29,127.29,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_94_117,24,94,117,56400,70200,0,1,0,0,123.81,123.81,127.29,127.29,127.29,127.29,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_95_118,24,95,118,57000,70800,0,1,0,0,123.81,127.29,127.29,127.29,127.29,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_96_119,24,96,119,57600,71400,0,1,0,0,127.29,127.29,127.29,127.29,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_97_120,24,97,120,58200,72000,0,1,0,0,127.29,127.29,127.29,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_98_121,24,98,121,58800,72600,0,1,0,0,127.29,127.29,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_99_122,24,99,122,59400,73200,0,1,0,0,127.29,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_100_123,24,100,123,60000,73800,0,1,0,0,127.29,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_101_124,24,101,124,60600,74400,0,1,0,0,127.29,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_102_125,24,102,125,61200,75000,0,1,0,0,130.0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_103_126,24,103,126,61800,75600,0,1,0,0,130.0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_104_127,24,104,127,62400,76200,0,1,0,0,130.0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_105_128,24,105,128,63000,76800,0,1,0,0,130.0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_106_129,24,106,129,63600,77400,0,1,0,0,130.0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_107_130,24,107,130,64200,78000,0,1,0,0,130.0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73,84.73
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_108_131,24,108,131,64800,78600,0,1,0,0,130.4,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73,84.73,84.73
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_109_132,24,109,132,65400,79200,0,1,0,0,130.4,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73,84.73,84.73,56.032
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_110_133,24,110,133,66000,79800,0,1,0,0,130.4,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73,84.73,84.73,56.032,56.032
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_111_134,24,111,134,66600,80400,0,1,0,0,130.4,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73,84.73,84.73,56.032,56.032,56.032
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_112_135,24,112,135,67200,81000,0,1,0,0,130.4,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73,84.73,84.73,56.032,56.032,56.032,56.032
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_113_136,24,113,136,67800,81600,0,1,0,0,130.4,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73,84.73,84.73,56.032,56.032,56.032,56.032,56.032
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_114_137,24,114,137,68400,82200,0,1,0,0,131.07,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73,84.73,84.73,56.032,56.032,56.032,56.032,56.032,56.032
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_115_138,24,115,138,69000,82800,0,1,0,0,131.07,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73,84.73,84.73,56.032,56.032,56.032,56.032,56.032,56.032,29.0
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_116_139,24,116,139,69600,83400,0,1,0,0,131.07,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73,84.73,84.73,56.032,56.032,56.032,56.032,56.032,56.032,29.0,29.0
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_117_140,24,117,140,70200,84000,0,1,0,0,131.07,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73,84.73,84.73,56.032,56.032,56.032,56.032,56.032,56.032,29.0,29.0,29.0
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_118_141,24,118,141,70800,84600,0,1,0,0,131.07,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73,84.73,84.73,56.032,56.032,56.032,56.032,56.032,56.032,29.0,29.0,29.0,29.0
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_119_142,24,119,142,71400,85200,0,1,0,0,131.07,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73,84.73,84.73,56.032,56.032,56.032,56.032,56.032,56.032,29.0,29.0,29.0,29.0,29.0
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_120_143,24,120,143,72000,85800,0,1,0,0,113.5,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73,84.73,84.73,56.032,56.032,56.032,56.032,56.032,56.032,29.0,29.0,29.0,29.0,29.0,29.0
test,2,data_2.csv,normal,N2,V_N2,leak_downstream_N2,2_N2_121_144,24,121,144,72600,86400,0,1,0,0,113.5,113.5,113.5,113.5,113.5,84.73,84.73,84.73,84.73,84.73,84.73,56.032,56.032,56.032,56.032,56.032,56.032,29.0,29.0,29.0,29.0,29.0,29.0,19.5
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_0_23,24,0,23,0,13800,0,0,1,0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,6.1646e-06,0.014514,1.5662e-06,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_1_24,24,1,24,600,14400,0,0,1,0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,6.1646e-06,0.014514,1.5662e-06,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_2_25,24,2,25,1200,15000,0,0,1,0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,6.1646e-06,0.014514,1.5662e-06,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_3_26,24,3,26,1800,15600,0,0,1,0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,6.1646e-06,0.014514,1.5662e-06,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_4_27,24,4,27,2400,16200,0,0,1,0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,6.1646e-06,0.014514,1.5662e-06,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_5_28,24,5,28,3000,16800,0,0,1,0,3.5,3.5,3.5,3.5,3.5,3.5,3.5,6.1646e-06,0.014514,1.5662e-06,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_6_29,24,6,29,3600,17400,0,0,1,0,3.5,3.5,3.5,3.5,3.5,3.5,6.1646e-06,0.014514,1.5662e-06,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_7_30,24,7,30,4200,18000,0,0,1,0,3.5,3.5,3.5,3.5,3.5,6.1646e-06,0.014514,1.5662e-06,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_8_31,24,8,31,4800,18600,0,0,1,0,3.5,3.5,3.5,3.5,6.1646e-06,0.014514,1.5662e-06,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_9_32,24,9,32,5400,19200,0,0,1,0,3.5,3.5,3.5,6.1646e-06,0.014514,1.5662e-06,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_10_33,24,10,33,6000,19800,0,0,1,0,3.5,3.5,6.1646e-06,0.014514,1.5662e-06,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_11_34,24,11,34,6600,20400,0,0,1,0,3.5,6.1646e-06,0.014514,1.5662e-06,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_12_35,24,12,35,7200,21000,0,0,1,0,6.1646e-06,0.014514,1.5662e-06,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_13_36,24,13,36,7800,21600,0,0,1,0,0.014514,1.5662e-06,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_14_37,24,14,37,8400,22200,0,0,1,0,1.5662e-06,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_15_38,24,15,38,9000,22800,0,0,1,0,0.010912,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_16_39,24,16,39,9600,23400,0,0,1,0,0.0073602,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_17_40,24,17,40,10200,24000,0,0,1,0,0.0084777,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_18_41,24,18,41,10800,24600,0,0,1,0,0.0070094,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_19_42,24,19,42,11400,25200,0,0,1,0,0.0053541,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_20_43,24,20,43,12000,25800,0,0,1,0,0.005384,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_21_44,24,21,44,12600,26400,0,0,1,0,0.0050986,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_22_45,24,22,45,13200,27000,0,0,1,0,-0.0015323,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_23_46,24,23,46,13800,27600,0,0,1,0,0.0072755,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_24_47,24,24,47,14400,28200,0,0,1,0,17.5,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_25_48,24,25,48,15000,28800,0,0,1,0,17.5,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_26_49,24,26,49,15600,29400,0,0,1,0,17.5,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_27_50,24,27,50,16200,30000,0,0,1,0,17.5,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_28_51,24,28,51,16800,30600,0,0,1,0,17.5,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_29_52,24,29,52,17400,31200,0,0,1,0,17.5,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_30_53,24,30,53,18000,31800,0,0,1,0,35.0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_31_54,24,31,54,18600,32400,0,0,1,0,35.0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_32_55,24,32,55,19200,33000,0,0,1,0,35.0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0,42.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_33_56,24,33,56,19800,33600,0,0,1,0,35.0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0,42.0,42.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_34_57,24,34,57,20400,34200,0,0,1,0,35.0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0,42.0,42.0,42.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_35_58,24,35,58,21000,34800,0,0,1,0,35.0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0,42.0,42.0,42.0,42.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_36_59,24,36,59,21600,35400,0,0,1,0,42.0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0,42.0,42.0,42.0,42.0,42.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_37_60,24,37,60,22200,36000,0,0,1,0,42.0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0,42.0,42.0,42.0,42.0,42.0,35.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_38_61,24,38,61,22800,36600,0,0,1,0,42.0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0,42.0,42.0,42.0,42.0,42.0,35.0,35.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_39_62,24,39,62,23400,37200,0,0,1,0,42.0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0,42.0,42.0,42.0,42.0,42.0,35.0,35.0,35.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_40_63,24,40,63,24000,37800,0,0,1,0,42.0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0,42.0,42.0,42.0,42.0,42.0,35.0,35.0,35.0,35.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_41_64,24,41,64,24600,38400,0,0,1,0,42.0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0,42.0,42.0,42.0,42.0,42.0,35.0,35.0,35.0,35.0,35.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_42_65,24,42,65,25200,39000,0,0,1,0,49.0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0,42.0,42.0,42.0,42.0,42.0,35.0,35.0,35.0,35.0,35.0,35.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_43_66,24,43,66,25800,39600,0,0,1,0,49.0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0,42.0,42.0,42.0,42.0,42.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_44_67,24,44,67,26400,40200,0,0,1,0,49.0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0,42.0,42.0,42.0,42.0,42.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_45_68,24,45,68,27000,40800,0,0,1,0,49.0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0,42.0,42.0,42.0,42.0,42.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
test,2,data_2.csv,normal,N8,V_N8,leak_downstream_N8,2_N8_46_69,24,46,69,27600,41400,0,0,1,0,49.0,49.0,63.0,63.0,63.0,63.0,63.0,63.0,42.0,42.0,42.0,42.0,42.0,42.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
